business_id,business_overall_stars,business_name,user_name,version,review_stars,text
2.02E+13,1.8,Philips Hue,~natelyn~,2.2.0,1,"If there is a choice, I don't even want to give a star. Seriously, I had the Hue system for almost 2 years now...even bought extra bulbs for my dining room and bedroom. I was sold on the concept of ease in controlling my lights from my phone. Well...ease my foot! The lights in the system is more than half the time unreachable...rendering my family in darkness until one of us gave up and went for the wired switch for lights. Let alone being able to change light colours...the lights probably have to be reachable before we can even do that. We even spent more money on our home wifi network thinking it might help Hue work a bit....NOPE!
I did gave Hue another chance when they launch Hue2.0 this year. Again another investment gone down the drain. This new app....is just fancier but seriously, the company should work on improve the Hue product first. Just check online...the problem I mentioned is very common with Hue and there seem no definite solution to solve it. I am not trying to sabotage this product, but sharing my frustrations. Philips, feel free to verify me."
2.02E+13,1.8,Philips Hue,Oeldeeb,2.2.0,1,"Hue was great. Key word ""was"". 
App has way too many bugs for one to enjoy the experience. 
What was once a highly recommended product to friends, family and others is now as far as I can say is..."
2.02E+13,1.8,Philips Hue,Ariok,2.2.0,1,"Each time I try to integrate my Nest account with hue I'm asked to login in Hue (why? don't you know you can store login information?!). At the end of the process the app say my accounts are integrated... I turned on the Away/Home option to turn off the light but when I set away from Nest App nothing happens and lights are still on. In general the usability of this App is TERRIBLE, probably they implemented it with phonegap since the responsiveness is quite slow and in general controls are not well implemented. 
The design is nice, but UX is not good at all.
You are PHILIPS, spend some money to hire good developers and create a great App! Please!!!!"
2.02E+13,1.8,Philips Hue,Chillisms401,2.2.0,1,"The title is the story of my life lately.  Not sure what ya'all did to this app but it sure doesn't work.  I have another phone with the old app, which also is a POS, but at least it still works....."
2.02E+13,1.8,Philips Hue,spyridus,2.2.0,5,"Now that Apple Watch is supported in this newer version, I LOVE this app. I really don't know why people are complaining. Great Job!!"
2.02E+13,1.8,Philips Hue,Frederic Gagne,2.2.0,1,"This version is way slower than the previous one... Widgets took at least 30sec before working, on both my iPad and IPhone. The ""all off"" function has been remove and Ican now only select a maximum of 4 zones at a time. No more IPad apps... A big step down :("
2.02E+13,1.8,Philips Hue,razmarino,2.2.0,1,previous one is better
2.02E+13,1.8,Philips Hue,kesto1,2.2.0,2,Still using the generation one version of this app i seem to enjoy the interface a lot more as well as being able to do more with the lights .
2.02E+13,1.8,Philips Hue,WeatherGuy123,2.2.0,1,"Why is 10 minutes the shortest interval to fade lights on in the morning? What's so tough about letting us set an arbitrary value? I prefer a 3-minute fade in the morning, not 10. It's like negotiating with my Mom as a kid again."
2.02E+13,1.8,Philips Hue,Schneido_dus,2.2.0,1,Total unn_tige App. Frage mich ernsthaft was die soll.
2.02E+13,1.8,Philips Hue,ILOVE2OPER8,2.2.0,1,"Je kunt in een Widget geen lamp ""mee laten doen"" maar wel uit laten blijven. 
Als je een lampje aanvinkt dan zal deze altijd licht geven. 
Je kunt dus niet zeggen: deze lampen doen mee in deze widget, maar moeten geen licht geven (dus uit gaan als ze aan stonden). 
Met andere woorden: het was mogelijk om (wanneer je bijvoorbeeld alle 10 lampen in je woonkamer + keuken + hal aan had staan, via bijvoorbeeld een ""alles aan"" widget en je ging dan een filmpje kijken, om dan met 1 klik via de ""film"" widget 7 lampen uit te laten gaan en dan 3 lampen te laten dimmen in de verschillende ruimtes. 
Nu moet je dit allemaal opsplitsten via verschillende kamers en per kamer een widget maken. Maar je kunt dus niet zeggen met 1 klik: deze lampen moeten uit staan. 
Ik vind de Hue 2 app zeker geen verbetering."
2.02E+13,1.8,Philips Hue,Nick Nam3,2.2.0,2,"This is only an iPhone app, whereas the 'old' one was a universal one."
2.02E+13,1.8,Philips Hue,EpicFail38378,2.2.0,4,V2 nag screen removed in this new version - thank you!
2.02E+13,1.8,Philips Hue,tarsi,2.2.0,1,"Andava bene, faceva bene il suo lavoro, solo i timer fosrse si potevano migliorare per rendreli più semplici. Ora invece non servono a nulla e avete complicato tutto... Bah... Io rimango con la vecchia versione"
2.02E+13,1.8,Philips Hue,vanitalo,2.2.0,2,"While adding room control is good. I don't like the new scene function in this app. Gen 1 scenes were more customisable and configurable. Why did you remove functions from the new app? Also I have several alarms set up in the Gen 1 app but these are not transferred over as routines in the new app. Why? Due to the lack of functionality in the new app I still use the Gen 1 app most of the time. I don't appreciate the nagware that was added to the Gen 1 app which keeps telling me to use the new app though! Display that once, but once the user dismisses it, it shouldn't be displayed again! Please add the missing Gen 1 features to the Gen 2 app and then we can make the transition without compromise."
2.02E+13,1.8,Philips Hue,Lausin87,2.2.0,1,"Faltan muchas cosas que en la otra s’ que hab’a como por ejemplo el temporizador, que en esta no est‡, y manejo m‡s intuitivo como en la anterior y con menos rodeos"
2.02E+13,1.8,Philips Hue,repressthis,2.2.0,2,"Read a handful of any reviews and you'll understand the extent of problems this app faces. No need for me to rehash them all. I will like to address one issue that's important to me: poor Routine execution. The app gives the ability for users to setup automatic Routines that trigger at specified times. The problem: there is aways a number of Philip Hue lights that are not triggered by the Routine. These lights are programmed to be triggered, plus they are not out of range from the Hue Bridge and they are powered on during the triggered Routine, but due to bugs random lights are not following the Routine and the color stays unchanged or changes to a default white, which is not part of the Routine. This bug voids the ingenuity of having automotive Routines. I have to manually select the scene to get the remaining lights to change color. Pathetic excuse for a native app from Philips. Same could be said for the first gen app they gave up on. Why did I invest in these lavishly priced lights when clearly Philips has invested so little? Their buggy app should give potential consumers plenty of reasons to consider taking their money elsewhere. Although I love what connected lighting can do, I absolutely do not recommend purchasing Philips Hue products. I own 7 Blooms, 4 color RB30 spotlights, 7 color A19s, 2 Hue Tabs, and a Siri equipped Bridge, which I have amassed slowly over a couple years. Huge investment. Years later I am still unsatisfied with what seems like a permanent  bata experience. Please Philips, give us a world-class product."
2.02E+13,1.8,Philips Hue,TexasCrafter,2.2.0,1,"No. No. No, no, no.  If/when the original app stops working the Hue bulbs will go in the trash, and I will buy the competitor's bulbs.  This new app is worse than useless!"
2.02E+13,1.8,Philips Hue,Acoisa030,2.2.0,1,Bitte das iPad Supporten. Ansonsten nicht schlecht.
2.02E+13,1.8,Philips Hue,MW1234567890987654321!,2.2.0,1,"Sorry guys for this feedback but from my point the app is no longer comfortable in case of the usability. 
Futhermore I missing the fullscreen iPad app support."
2.02E+13,1.8,Philips Hue,Morrisbe,2.2.0,1,"NIET intuitief! Waarom kan je bij de ipad versie alleen maar in portet mode?? 
Gemaakt door prutsers. Waarom is de timer zo achterlijk moeilijk te berijken?
De eerste app was ook al ruk, maar dit is een vernedering voor zo'n mooi product. Huur een goed ontwerpteam in. Waar kan je zien waar de lampen zich hebben gepinpoint binnen de foto, in de bewerkings functie?
Maak een lijst en werk die af en weest kritisch! En gebruikt het ding zelf"
2.02E+13,1.8,Philips Hue,Tomfromlondon,2.2.0,2,"Unable to select a spot on a picture I want. 
Can't have dimmed when choosing from widget. 
These are pretty much basic functionality. I'll stick to gen 1 till you get the basics."
2.02E+13,1.8,Philips Hue,Joker jarvis,2.2.0,1,Wish I never updated it
2.02E+13,1.8,Philips Hue,Cbflip,2.2.0,2,This app is useless for anything other then turning lights on and off. This app is great if you want to turn a room on and set the dim level for that room. I have a room of lights and don't want all of them on at the same time. Timers you can only set to a room and not too one light. Cannot set sense other then by photos. It's as if this is a new developer who only has a 2 bulb starter pack!
2.02E+13,1.8,Philips Hue,Hgyfsc65398,2.2.0,1,"Only use it for the option to set routines which wasn't possible on previous generation app, but it's truly maddening that I can't access individual lights easily as was possible in previous app. 
Please make all the features in previous generation available in this one!"
2.02E+13,1.8,Philips Hue,Darth G1nger,2.2.0,1,"When I create a new scene, the app tells me that it is already there and needs to be renamed. Then it doesn't work. Useless."
2.02E+13,1.8,Philips Hue,Jp1982,2.2.0,1,"Where are all the scenes I created?! In the old app?
Where I'm constantly told to download this. 
Your app was crap to begin with and incredibly you've made it worse. 
Thanks."
2.02E+13,1.8,Philips Hue,StepModna,2.2.0,1,Dopo Quest'app mi pento di avere una dozzina di luci Philips.
2.02E+13,1.8,Philips Hue,Dr. John666,2.2.0,1,Kan ikke se hvilke lamper der er t_ndt som i den gamle app
2.02E+13,1.8,Philips Hue,Doodle jump fanatic!,2.2.0,1,"This is the worst app I have downloaded in a while. I am not able to figure out how to create a new scene, change colors, dim lights, and much more. I am tech savvy and if this barely makes sense to me, how are none tech savvy people going to figure this out?
I thought Phillips was a smarter company than  this. There needs to be an update that works more (or exactly) like the old app."
2.02E+13,1.8,Philips Hue,SSODR,2.2.0,3,"The most glaring issues are the lack of an iPad version and landscape support. 
I like the direction this app was trying to take over the gen 1 app but it feels half baked overall. Not everything is clear at first. Still not sure how to check for base updates and set rules. It was also confusion on how to add devices at first."
2.02E+13,1.8,Philips Hue,NickTheGreekS,2.2.0,1,No iPad version
2.02E+13,1.8,Philips Hue,fearsomepanda,2.2.0,1,"With the latest updates, I lost control of sevearl lights in the home, and cannot ""search"" for it back, even with the serial number method. This was all working just fine some releases ago, but recent updates really Foxtrotted it up."
2.02E+13,1.8,Philips Hue,First Raider,2.2.0,1,"Two updates later, the app still does not address any of the problems that have been brought up in the reviews. Strangely enough there still isn't an iPad or universal option. And we're left with no import function so if you want to use only this app, get ready to manually recreate all your previous setting/scenes. There are a few improvements, like the addition of rooms, but the benefits are outweighed by the lost functionality. Case in point, everything only functions by room instead of allowing the option to use certain bulbs from different rooms (like turning off the lights in one room and simultaneously turning the lights on in another or turning on the lights in more than one location.)  The emphasis on photo-based scenes still does not have the ability to choose specific bulb color and grouping is still not possible (so we are left with random colors.) Plus, in case you want to have multiple bulbs in one room with the same color, good luck getting all of them to match correctly.  We've had the new app for some time, and Philips has failed to explain the purpose of using it instead of improving the original one (all we get is a Twitter handle saying they'll pass along info to their development team.) Still a case of the company demonstrating a knack for excellent hardware and absolutely terrible (and clueless) software, even in their updates."
